"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 28, 2020","194.17","196.00","198.44","188.81","11.38M","-3.40%"
"Feb 27, 2020","201.00","207.70","210.00","200.93","6.41M","-4.33%"
"Feb 26, 2020","210.10","212.89","214.56","209.75","4.19M","-0.94%"
"Feb 25, 2020","212.10","214.58","216.83","211.15","5.05M","-0.67%"
"Feb 24, 2020","213.52","210.58","215.18","210.11","4.22M","-1.09%"
"Feb 21, 2020","215.87","215.24","216.37","214.30","2.79M","0.37%"
"Feb 20, 2020","215.08","216.15","216.65","212.78","2.87M","-0.26%"
"Feb 19, 2020","215.63","216.81","216.92","215.61","2.23M","-0.24%"
"Feb 18, 2020","216.15","215.92","217.04","215.67","2.71M","-0.43%"
"Feb 14, 2020","217.09","217.50","217.84","216.38","1.72M","-0.15%"
"Feb 13, 2020","217.42","216.71","218.38","216.19","2.85M","-0.02%"
"Feb 12, 2020","217.46","216.00","217.47","215.11","2.84M","0.80%"
"Feb 11, 2020","215.73","214.00","215.86","213.65","2.69M","1.18%"
"Feb 10, 2020","213.21","211.34","213.28","211.25","2.32M","0.76%"
"Feb 07, 2020","211.61","212.56","212.84","211.09","2.42M","-0.59%"
"Feb 06, 2020","212.87","214.72","214.82","212.64","2.90M","-0.70%"
"Feb 05, 2020","214.37","215.64","215.78","213.01","2.91M","-0.12%"
"Feb 04, 2020","214.62","216.11","216.69","214.25","3.37M","-0.26%"
"Feb 03, 2020","215.18","214.99","216.88","214.23","3.54M","0.57%"
"Jan 31, 2020","213.97","215.52","217.10","213.14","3.92M","-1.02%"
"Jan 30, 2020","216.18","214.00","216.74","212.83","3.56M","0.81%"
"Jan 29, 2020","214.44","211.69","216.42","210.80","5.74M","1.92%"
"Jan 28, 2020","210.39","209.89","212.21","209.86","3.86M","0.50%"
"Jan 27, 2020","209.34","207.84","210.61","207.30","3.39M","-0.90%"
"Jan 24, 2020","211.24","214.18","214.18","210.90","3.11M","-1.02%"
"Jan 23, 2020","213.42","210.54","213.50","208.62","3.38M","0.94%"
"Jan 22, 2020","211.44","213.16","213.66","211.39","2.76M","0.13%"
"Jan 21, 2020","211.16","211.37","212.26","210.22","4.10M","-0.39%"
"Jan 17, 2020","211.98","211.42","212.77","211.35","3.54M","0.54%"
"Jan 16, 2020","210.85","210.11","211.11","209.22","2.73M","0.51%"
"Jan 15, 2020","209.77","207.32","210.35","207.32","3.37M","1.18%"
"Jan 14, 2020","207.32","205.46","207.65","205.46","2.62M","0.39%"
"Jan 13, 2020","206.51","207.38","207.78","205.76","2.78M","-0.37%"
"Jan 10, 2020","207.27","208.44","208.95","207.27","2.34M","-0.52%"
"Jan 09, 2020","208.35","206.86","209.37","206.10","5.97M","1.18%"
"Jan 08, 2020","205.91","202.62","206.69","202.20","5.29M","1.62%"
"Jan 07, 2020","202.63","201.87","202.68","200.51","4.05M","0.15%"
"Jan 06, 2020","202.33","199.60","202.77","199.35","4.66M","1.12%"
"Jan 03, 2020","200.08","199.39","200.55","198.85","2.77M","-0.35%"
"Jan 02, 2020","200.79","198.00","200.80","197.81","3.55M","1.61%"
"Dec 31, 2019","197.61","196.80","197.95","196.56","2.28M","0.36%"
"Dec 30, 2019","196.91","197.58","197.80","195.94","2.24M","-0.64%"
"Dec 27, 2019","198.17","197.33","198.47","197.18","2.26M","0.56%"
"Dec 26, 2019","197.06","196.61","197.16","196.16","1.81M","0.20%"
"Dec 24, 2019","196.67","195.93","197.14","195.67","1.15M","0.24%"
"Dec 23, 2019","196.20","197.54","197.54","196.03","2.39M","-0.48%"
"Dec 20, 2019","197.14","198.55","199.00","196.65","6.42M","0.04%"
"Dec 19, 2019","197.06","195.46","197.18","195.25","3.35M","0.73%"
"Dec 18, 2019","195.63","196.60","196.79","194.71","4.29M","-0.45%"
"Dec 17, 2019","196.52","197.60","198.72","196.45","3.34M","-0.69%"
"Dec 16, 2019","197.88","197.59","198.16","196.47","3.65M","0.39%"
"Dec 13, 2019","197.12","196.04","197.33","195.34","2.08M","0.41%"
"Dec 12, 2019","196.31","195.25","197.17","194.91","3.02M","0.82%"
"Dec 11, 2019","194.72","195.67","195.75","194.26","2.49M","-0.12%"
"Dec 10, 2019","194.95","194.62","195.38","194.28","2.47M","0.14%"
"Dec 09, 2019","194.68","195.66","196.35","194.29","2.24M","-0.34%"
"Dec 06, 2019","195.35","194.55","195.74","194.11","3.61M","0.59%"
"Dec 05, 2019","194.21","194.50","194.50","193.14","2.82M","-0.05%"
"Dec 04, 2019","194.31","193.59","194.47","192.89","2.22M","0.62%"
"Dec 03, 2019","193.12","194.30","195.03","192.35","4.08M","-1.06%"
"Dec 02, 2019","195.18","195.38","195.59","193.78","3.20M","0.36%"
"Nov 29, 2019","194.48","196.51","196.54","194.27","2.82M","-0.93%"
"Nov 27, 2019","196.30","194.26","196.67","193.92","4.14M","1.18%"
"Nov 26, 2019","194.01","192.00","194.03","191.95","3.88M","1.10%"
"Nov 25, 2019","191.89","193.94","194.31","191.60","4.00M","-0.65%"
"Nov 22, 2019","193.14","193.19","193.42","192.15","2.42M","0.41%"
"Nov 21, 2019","192.35","194.28","194.66","192.26","3.51M","-0.92%"
"Nov 20, 2019","194.13","193.59","194.97","193.54","3.13M","0.36%"
"Nov 19, 2019","193.44","194.20","194.40","193.01","2.91M","-0.43%"
"Nov 18, 2019","194.28","194.20","195.72","193.86","3.42M","0.16%"
"Nov 15, 2019","193.97","194.57","194.79","193.31","2.99M","-0.02%"
"Nov 14, 2019","194.00","195.23","195.50","193.16","3.18M","-0.51%"
"Nov 13, 2019","195.00","193.77","195.09","193.51","3.44M","0.89%"
"Nov 12, 2019","193.28","193.00","193.86","192.77","2.93M","0.33%"
"Nov 11, 2019","192.64","193.63","194.25","192.50","2.75M","-0.50%"
"Nov 08, 2019","193.61","194.60","194.78","193.22","3.50M","0.27%"
"Nov 07, 2019","193.08","195.72","196.00","192.32","4.82M","-0.57%"
"Nov 06, 2019","194.18","193.30","195.27","193.05","6.47M","1.04%"
"Nov 05, 2019","192.18","189.65","193.00","189.45","10.50M","1.87%"
"Nov 04, 2019","188.66","190.16","190.75","187.55","17.66M","-2.72%"
"Nov 01, 2019","193.94","197.78","197.97","193.70","4.19M","-1.40%"
"Oct 31, 2019","196.70","197.40","198.00","195.63","4.96M","-0.10%"
"Oct 30, 2019","196.89","193.29","197.00","191.68","6.33M","2.22%"
"Oct 29, 2019","192.62","192.00","193.20","191.64","4.45M","0.44%"
"Oct 28, 2019","191.78","194.98","195.32","191.50","7.71M","-1.45%"
"Oct 25, 2019","194.61","196.10","196.65","194.40","4.77M","-0.72%"
"Oct 24, 2019","196.02","199.54","199.55","195.79","5.01M","-1.60%"
"Oct 23, 2019","199.21","200.11","201.14","198.02","7.97M","-0.03%"
"Oct 22, 2019","199.27","205.09","205.25","199.15","10.33M","-5.04%"
"Oct 21, 2019","209.85","209.70","210.76","208.44","3.74M","0.65%"
"Oct 18, 2019","208.50","206.80","209.05","206.73","3.52M","0.80%"
"Oct 17, 2019","206.85","208.50","209.49","206.84","3.35M","-0.70%"
"Oct 16, 2019","208.30","207.00","208.93","206.81","2.91M","0.52%"
"Oct 15, 2019","207.22","209.56","209.72","206.52","3.82M","-0.56%"
"Oct 14, 2019","208.38","208.00","210.02","207.79","3.10M","-0.31%"
"Oct 11, 2019","209.02","213.03","213.27","208.67","3.96M","-1.29%"
"Oct 10, 2019","211.76","211.76","213.13","211.50","2.49M","-0.50%"
"Oct 09, 2019","212.83","211.70","213.47","211.62","1.76M","0.81%"
"Oct 08, 2019","211.11","210.98","213.14","209.97","2.57M","-0.38%"
"Oct 07, 2019","211.92","211.10","212.87","211.10","3.06M","0.11%"
"Oct 04, 2019","211.69","210.83","211.71","210.04","2.23M","0.79%"
"Oct 03, 2019","210.03","206.82","210.03","206.33","3.54M","1.82%"
"Oct 02, 2019","206.27","207.93","208.48","205.59","4.19M","-1.32%"
"Oct 01, 2019","209.02","211.13","211.70","208.46","5.00M","-2.65%"
"Sep 30, 2019","214.71","213.16","215.36","212.81","2.50M","0.73%"
"Sep 27, 2019","213.16","213.06","213.63","212.28","2.33M","0.26%"
"Sep 26, 2019","212.60","214.22","215.67","212.48","3.06M","-0.01%"
"Sep 25, 2019","212.63","212.02","213.15","211.00","2.43M","0.29%"
"Sep 24, 2019","212.02","212.50","213.52","211.55","3.09M","0.23%"
"Sep 23, 2019","211.54","209.06","212.47","209.06","3.36M","1.03%"
"Sep 20, 2019","209.39","210.34","211.78","209.37","6.01M","-0.54%"
"Sep 19, 2019","210.52","210.38","211.83","209.87","2.61M","0.04%"
"Sep 18, 2019","210.43","210.65","210.88","208.28","2.55M","0.28%"
"Sep 17, 2019","209.85","208.00","210.84","207.49","3.69M","1.18%"
"Sep 16, 2019","207.40","209.30","209.86","207.33","3.44M","-1.15%"
"Sep 13, 2019","209.81","212.50","212.78","208.95","3.79M","-1.10%"
"Sep 12, 2019","212.15","211.90","214.03","211.30","3.44M","0.93%"
"Sep 11, 2019","210.20","209.69","211.55","208.54","3.39M","0.25%"
"Sep 10, 2019","209.68","215.43","215.43","208.28","6.41M","-3.49%"
"Sep 09, 2019","217.26","220.50","220.50","217.16","2.57M","-1.26%"
"Sep 06, 2019","220.03","219.81","220.84","219.45","1.98M","0.25%"
"Sep 05, 2019","219.49","220.21","220.33","218.40","2.75M","0.45%"
"Sep 04, 2019","218.50","217.50","219.26","216.50","2.27M","0.63%"
"Sep 03, 2019","217.13","217.93","218.67","216.28","3.18M","-0.39%"
"Aug 30, 2019","217.97","219.80","220.00","216.94","2.73M","-1.17%"
"Aug 29, 2019","220.54","219.83","221.01","218.37","2.73M","1.13%"
"Aug 28, 2019","218.07","216.62","218.21","215.40","2.15M","0.93%"
"Aug 27, 2019","216.05","217.58","217.90","216.05","2.07M","-0.40%"
"Aug 26, 2019","216.91","216.08","217.18","214.21","2.55M","1.05%"
"Aug 23, 2019","214.66","219.17","219.47","213.89","3.66M","-2.20%"
"Aug 22, 2019","219.49","220.54","220.89","217.88","2.55M","-0.55%"
"Aug 21, 2019","220.71","219.90","220.79","218.73","2.05M","1.03%"
"Aug 20, 2019","218.47","218.86","219.92","218.35","2.33M","-0.14%"
"Aug 19, 2019","218.78","219.99","220.21","217.11","2.72M","0.14%"
"Aug 16, 2019","218.47","219.18","219.82","217.30","2.48M","0.09%"
"Aug 15, 2019","218.27","216.00","218.48","215.66","2.77M","0.83%"
"Aug 14, 2019","216.48","218.95","219.74","216.38","3.23M","-1.48%"
"Aug 13, 2019","219.73","220.00","220.22","218.04","2.92M","1.18%"
"Aug 12, 2019","217.16","220.44","220.65","216.37","2.34M","-1.80%"
"Aug 09, 2019","221.15","218.08","221.93","218.08","3.78M","1.44%"
"Aug 08, 2019","218.01","217.31","219.74","216.17","3.72M","0.54%"
"Aug 07, 2019","216.83","213.26","217.56","211.34","3.77M","1.28%"
"Aug 06, 2019","214.08","210.50","214.55","209.88","2.97M","1.72%"
"Aug 05, 2019","210.45","213.64","214.60","209.43","3.69M","-1.88%"
"Aug 02, 2019","214.48","211.30","215.09","210.89","3.52M","1.53%"
"Aug 01, 2019","211.25","211.18","213.13","210.11","3.23M","0.25%"
"Jul 31, 2019","210.72","212.08","212.71","209.37","4.05M","-0.76%"
"Jul 30, 2019","212.34","214.29","215.21","211.58","2.81M","-1.23%"
"Jul 29, 2019","214.98","216.00","217.42","214.30","4.28M","-0.28%"
"Jul 26, 2019","215.58","217.95","218.96","214.49","5.03M","0.53%"
"Jul 25, 2019","214.44","212.36","214.60","212.31","3.79M","0.78%"
"Jul 24, 2019","212.78","213.84","214.95","212.27","2.97M","-0.71%"
"Jul 23, 2019","214.31","215.74","216.25","212.64","2.50M","-0.32%"
"Jul 22, 2019","215.00","213.79","215.33","212.52","2.58M","0.53%"
"Jul 19, 2019","213.87","215.58","216.26","213.80","2.86M","-0.94%"
"Jul 18, 2019","215.91","214.08","215.95","213.33","2.26M","1.03%"
"Jul 17, 2019","213.71","213.98","214.90","213.35","1.70M","-0.00%"
"Jul 16, 2019","213.72","213.53","214.90","212.15","2.38M","-0.23%"
"Jul 15, 2019","214.21","213.63","214.70","212.69","2.41M","0.57%"
"Jul 12, 2019","212.99","212.69","213.40","211.26","1.96M","0.14%"
"Jul 11, 2019","212.69","214.47","214.80","211.61","1.92M","-0.15%"
"Jul 10, 2019","213.00","212.25","213.46","211.95","1.84M","0.43%"
"Jul 09, 2019","212.09","211.99","212.69","211.47","1.62M","-0.03%"
"Jul 08, 2019","212.16","211.24","212.53","211.23","1.82M","0.44%"
"Jul 05, 2019","211.24","212.30","213.01","210.25","1.88M","-0.74%"
"Jul 03, 2019","212.81","209.82","212.87","209.70","2.31M","1.54%"
"Jul 02, 2019","209.58","206.75","209.58","206.32","3.12M","1.59%"
"Jul 01, 2019","206.30","208.86","209.43","206.19","2.69M","-0.65%"
"Jun 28, 2019","207.66","206.90","207.99","206.32","3.66M","0.67%"
"Jun 27, 2019","206.27","204.67","206.35","204.20","2.25M","0.84%"
"Jun 26, 2019","204.55","205.49","205.67","204.01","2.58M","-0.56%"
"Jun 25, 2019","205.71","204.80","206.39","204.72","3.02M","0.88%"
"Jun 24, 2019","203.92","204.75","205.25","203.63","2.49M","-0.17%"
"Jun 21, 2019","204.26","205.58","205.94","203.98","4.27M","-0.42%"
"Jun 20, 2019","205.12","205.00","205.39","204.10","2.16M","0.28%"
"Jun 19, 2019","204.55","204.62","205.00","202.61","2.33M","0.02%"
"Jun 18, 2019","204.51","205.00","205.40","203.92","2.47M","0.34%"
"Jun 17, 2019","203.81","205.75","205.75","203.09","2.69M","-0.72%"
"Jun 14, 2019","205.29","204.00","205.81","203.78","2.72M","0.39%"
"Jun 13, 2019","204.49","205.20","205.40","203.66","2.28M","-0.21%"
"Jun 12, 2019","204.93","204.49","205.49","203.70","2.87M","0.82%"
"Jun 11, 2019","203.26","202.30","203.65","201.39","2.99M","0.97%"
"Jun 10, 2019","201.30","206.10","206.10","199.74","4.65M","-2.03%"
"Jun 07, 2019","205.48","203.50","206.39","203.50","4.35M","1.20%"
"Jun 06, 2019","203.05","200.12","203.38","200.03","4.66M","1.46%"
"Jun 05, 2019","200.13","200.08","200.56","199.25","4.29M","0.25%"
"Jun 04, 2019","199.63","199.00","200.30","198.79","3.83M","0.43%"
"Jun 03, 2019","198.78","198.36","199.10","197.32","3.21M","0.26%"
"May 31, 2019","198.27","197.41","200.03","197.25","3.67M","-0.49%"
"May 30, 2019","199.24","196.01","199.42","195.78","2.69M","1.64%"
"May 29, 2019","196.02","195.85","196.70","194.85","2.93M","-0.33%"
"May 28, 2019","196.67","198.28","199.38","196.38","3.68M","-0.56%"
"May 24, 2019","197.77","199.87","199.90","197.33","2.11M","-0.60%"
"May 23, 2019","198.97","198.81","199.43","198.10","3.56M","-0.50%"
"May 22, 2019","199.96","199.52","200.17","198.50","1.76M","0.06%"
"May 21, 2019","199.84","200.89","201.15","199.07","2.26M","0.43%"
"May 20, 2019","198.99","199.22","200.68","198.28","2.22M","-0.12%"
"May 17, 2019","199.22","198.86","200.37","198.80","2.24M","-0.39%"
"May 16, 2019","199.99","199.36","200.63","198.89","2.52M","0.46%"
"May 15, 2019","199.07","197.66","199.73","197.50","1.90M","0.54%"
"May 14, 2019","198.01","198.83","199.61","197.64","2.79M","-0.51%"
"May 13, 2019","199.03","198.00","199.91","197.28","2.81M","-0.48%"
"May 10, 2019","199.99","197.06","200.36","197.02","2.67M","1.14%"
"May 09, 2019","197.73","197.12","198.31","196.41","1.92M","-0.15%"
"May 08, 2019","198.03","197.71","199.09","196.75","2.04M","-0.01%"
"May 07, 2019","198.04","197.96","199.62","196.73","3.07M","-0.43%"
"May 06, 2019","198.90","196.53","199.18","195.94","2.37M","0.70%"
"May 03, 2019","197.52","195.34","197.97","194.75","2.92M","1.50%"
"May 02, 2019","194.61","194.19","195.15","193.32","2.42M","0.23%"
"May 01, 2019","194.17","195.87","197.19","193.95","4.06M","-1.72%"
"Apr 30, 2019","197.57","198.85","200.00","195.50","6.16M","0.23%"
"Apr 29, 2019","197.12","197.98","198.36","195.40","3.46M","-0.15%"
"Apr 26, 2019","197.42","198.47","198.60","196.54","2.30M","-0.26%"
"Apr 25, 2019","197.93","196.49","198.02","195.62","2.04M","0.15%"
"Apr 24, 2019","197.63","195.57","198.26","195.34","3.07M","1.21%"
"Apr 23, 2019","195.26","194.31","195.95","194.12","2.19M","0.69%"
"Apr 22, 2019","193.92","194.00","194.73","193.38","1.74M","-0.51%"
"Apr 18, 2019","194.91","191.77","195.00","191.66","2.92M","1.72%"
"Apr 17, 2019","191.61","192.00","192.35","191.37","1.88M","-0.05%"
"Apr 16, 2019","191.70","192.50","193.07","191.39","1.56M","-0.08%"
"Apr 15, 2019","191.85","191.77","192.35","190.85","1.97M","0.13%"
"Apr 12, 2019","191.60","189.59","192.28","189.57","3.24M","1.44%"
"Apr 11, 2019","188.88","189.28","189.48","188.05","1.74M","-0.18%"
"Apr 10, 2019","189.22","190.56","191.30","188.76","2.41M","-0.45%"
"Apr 09, 2019","190.08","189.40","190.28","188.44","2.28M","0.12%"
"Apr 08, 2019","189.85","190.71","191.50","189.60","2.29M","-0.45%"
"Apr 05, 2019","190.71","190.35","191.24","190.07","2.44M","0.44%"
"Apr 04, 2019","189.87","189.05","190.73","188.90","2.32M","0.81%"
"Apr 03, 2019","188.35","188.88","189.24","187.62","2.51M","0.00%"
"Apr 02, 2019","188.35","188.91","188.95","186.70","1.80M","-0.02%"
"Apr 01, 2019","188.39","190.50","190.85","187.74","3.20M","-0.80%"
"Mar 29, 2019","189.90","190.25","190.52","188.91","2.95M","0.27%"
"Mar 28, 2019","189.39","187.97","189.44","187.93","1.98M","1.00%"
"Mar 27, 2019","187.51","187.64","188.66","187.03","1.68M","0.02%"
"Mar 26, 2019","187.48","186.65","188.88","186.35","2.61M","0.95%"
"Mar 25, 2019","185.72","186.25","186.46","184.01","2.65M","-0.58%"
"Mar 22, 2019","186.81","185.96","188.65","185.94","3.32M","0.24%"
"Mar 21, 2019","186.37","184.44","186.63","184.43","2.83M","0.76%"
"Mar 20, 2019","184.97","183.38","185.36","182.32","3.52M","1.02%"
"Mar 19, 2019","183.11","184.06","184.37","182.53","4.10M","-0.46%"
"Mar 18, 2019","183.95","185.98","186.26","183.41","3.67M","-0.74%"
"Mar 15, 2019","185.33","183.27","185.46","182.11","6.01M","1.42%"
"Mar 14, 2019","182.74","181.99","182.78","180.67","2.38M","0.37%"
"Mar 13, 2019","182.06","182.52","183.18","181.70","2.61M","0.13%"
"Mar 12, 2019","181.83","181.67","182.10","180.66","2.19M","0.41%"
"Mar 11, 2019","181.08","180.00","181.12","179.80","2.07M","0.88%"
"Mar 08, 2019","179.50","179.75","180.00","178.27","2.76M","-0.57%"
"Mar 07, 2019","180.52","182.12","182.39","179.95","3.27M","-0.83%"
"Mar 06, 2019","182.03","182.00","183.46","181.90","2.08M","0.37%"
"Mar 05, 2019","181.35","180.60","181.75","180.35","3.36M","0.42%"
"Mar 04, 2019","180.59","184.55","184.73","179.70","4.90M","-2.41%"
"Mar 01, 2019","185.05","184.59","185.65","184.07","2.69M","0.66%"
"Feb 28, 2019","183.84","182.13","183.98","182.01","3.30M","0.26%"
"Feb 27, 2019","183.36","183.07","184.06","182.84","2.26M","0.08%"
"Feb 26, 2019","183.21","183.44","183.81","182.47","2.22M","0.33%"
"Feb 25, 2019","182.61","183.93","184.71","182.41","3.09M","-0.31%"
"Feb 22, 2019","183.17","182.98","183.41","182.00","3.07M","0.20%"
"Feb 21, 2019","182.81","180.45","183.34","180.40","4.39M","1.29%"
"Feb 20, 2019","180.49","179.47","180.92","179.34","3.71M","0.69%"
"Feb 19, 2019","179.25","181.11","181.90","179.16","4.77M","-0.40%"
"Feb 15, 2019","179.97","177.28","179.98","177.01","4.65M","2.33%"
"Feb 14, 2019","175.87","173.93","176.44","173.41","4.43M","0.99%"
"Feb 13, 2019","174.15","174.00","174.66","173.75","5.28M","0.10%"
"Feb 12, 2019","173.97","174.79","175.28","173.80","4.69M","-0.17%"
"Feb 11, 2019","174.26","175.24","175.90","174.17","3.22M","-0.28%"
"Feb 08, 2019","174.75","174.77","175.47","174.40","4.05M","-0.30%"
"Feb 07, 2019","175.28","176.00","176.26","174.31","4.18M","-0.51%"
"Feb 06, 2019","176.18","177.55","177.55","175.99","3.97M","-0.78%"
"Feb 05, 2019","177.57","177.71","179.42","177.22","4.50M","0.01%"
"Feb 04, 2019","177.55","177.29","177.78","175.66","4.53M","0.47%"
"Feb 01, 2019","176.72","179.55","180.49","176.48","6.53M","-1.15%"
"Jan 31, 2019","178.78","180.25","181.85","176.87","10.44M","-1.64%"
"Jan 30, 2019","181.77","182.92","187.79","178.67","9.49M","-0.22%"
"Jan 29, 2019","182.17","183.28","183.72","180.97","3.67M","-0.78%"
"Jan 28, 2019","183.60","183.06","183.72","181.83","4.14M","-0.22%"
"Jan 25, 2019","184.00","188.77","189.42","183.93","4.41M","-1.80%"
"Jan 24, 2019","187.37","186.86","187.88","185.94","3.21M","0.69%"
"Jan 23, 2019","186.09","184.78","186.17","184.11","2.53M","0.82%"
"Jan 22, 2019","184.57","182.25","185.48","182.25","3.19M","1.10%"
"Jan 18, 2019","182.57","183.04","183.26","180.94","3.50M","0.81%"
"Jan 17, 2019","181.11","179.25","181.11","179.03","3.06M","0.98%"
"Jan 16, 2019","179.35","180.94","181.53","179.14","3.38M","-0.92%"
"Jan 15, 2019","181.02","181.47","183.21","180.74","3.86M","-0.11%"
"Jan 14, 2019","181.22","181.42","181.75","180.69","1.89M","-0.63%"
"Jan 11, 2019","182.37","180.59","182.40","180.46","2.35M","0.45%"
"Jan 10, 2019","181.55","179.84","181.88","179.32","2.50M","0.70%"
"Jan 09, 2019","180.29","180.56","180.90","179.19","2.68M","-0.17%"
"Jan 08, 2019","180.60","181.96","182.29","179.91","2.94M","0.21%"
"Jan 07, 2019","180.22","178.14","181.88","178.14","3.28M","1.09%"
"Jan 04, 2019","178.28","176.03","179.20","175.69","3.19M","1.93%"
"Jan 03, 2019","174.90","175.45","176.45","174.41","3.73M","-0.66%"
"Jan 02, 2019","176.06","175.41","176.30","174.17","2.57M","-0.85%"
"Dec 31, 2018","177.57","175.96","177.80","175.60","2.48M","1.14%"
"Dec 28, 2018","175.56","176.30","177.50","174.85","2.90M","-0.09%"
"Dec 27, 2018","175.71","173.29","175.71","170.73","3.93M","0.97%"
"Dec 26, 2018","174.03","170.09","174.04","169.04","4.07M","2.20%"
"Dec 24, 2018","170.28","174.24","175.27","170.17","2.40M","-2.22%"
"Dec 21, 2018","174.15","173.53","177.65","173.53","8.54M","0.27%"
"Dec 20, 2018","173.68","178.21","178.81","172.54","5.78M","-3.06%"
"Dec 19, 2018","179.16","180.95","182.98","178.58","3.88M","-0.31%"
"Dec 18, 2018","179.71","182.24","182.61","179.06","4.27M","-0.60%"
"Dec 17, 2018","180.79","182.80","183.62","180.20","4.57M","-1.36%"
"Dec 14, 2018","183.29","185.26","185.26","182.20","4.45M","-1.68%"
"Dec 13, 2018","186.43","184.00","186.76","183.81","2.74M","1.61%"
"Dec 12, 2018","183.48","183.93","184.84","182.35","3.02M","-0.06%"
"Dec 11, 2018","183.59","186.57","186.83","182.87","2.89M","-0.57%"
"Dec 10, 2018","184.65","182.96","185.09","180.55","3.08M","0.92%"
"Dec 07, 2018","182.96","185.33","187.20","182.67","3.09M","-1.34%"
"Dec 06, 2018","185.45","182.74","185.75","182.10","4.88M","0.22%"
"Dec 04, 2018","185.04","185.79","188.08","184.90","4.44M","-0.18%"
"Dec 03, 2018","185.37","188.10","188.42","184.67","4.40M","-1.67%"
"Nov 30, 2018","188.51","188.34","189.23","186.76","6.64M","-0.40%"
"Nov 29, 2018","189.26","190.72","190.88","188.61","4.62M","0.75%"
"Nov 28, 2018","187.85","185.97","188.05","184.72","3.28M","1.74%"
"Nov 27, 2018","184.63","183.33","184.64","183.19","2.19M","0.40%"
"Nov 26, 2018","183.89","182.40","184.09","182.07","3.84M","1.08%"
"Nov 23, 2018","181.93","182.52","183.00","181.07","1.75M","-0.43%"
"Nov 21, 2018","182.72","183.21","185.57","182.70","3.41M","-0.54%"
"Nov 20, 2018","183.71","185.67","186.63","183.03","3.71M","-1.61%"
"Nov 19, 2018","186.72","187.74","188.90","185.79","3.75M","-0.46%"
"Nov 16, 2018","187.59","183.50","187.77","183.42","3.76M","2.20%"
"Nov 15, 2018","183.56","182.97","183.98","181.52","3.35M","-0.16%"
"Nov 14, 2018","183.85","184.22","185.09","183.36","3.41M","-0.09%"
"Nov 13, 2018","184.01","183.94","184.92","183.32","2.36M","-0.20%"
"Nov 12, 2018","184.37","185.95","187.42","183.78","3.08M","-0.84%"
"Nov 09, 2018","185.94","186.00","186.58","185.07","3.24M","0.25%"
"Nov 08, 2018","185.48","184.29","186.04","184.08","3.32M","0.67%"
"Nov 07, 2018","184.25","183.00","184.48","181.88","4.36M","0.84%"
"Nov 06, 2018","182.71","180.03","182.86","179.49","4.86M","1.29%"
"Nov 05, 2018","180.39","177.41","181.10","177.00","4.75M","2.06%"
"Nov 02, 2018","176.75","176.45","176.99","174.00","4.19M","1.07%"
"Nov 01, 2018","174.88","176.67","177.35","174.70","3.70M","-1.14%"
"Oct 31, 2018","176.90","178.81","178.96","176.37","5.42M","-0.89%"
"Oct 30, 2018","178.49","173.51","178.59","173.44","5.58M","3.04%"
"Oct 29, 2018","173.23","175.00","176.16","172.22","3.49M","-0.06%"
"Oct 26, 2018","173.34","174.60","174.93","172.60","4.74M","-1.12%"
"Oct 25, 2018","175.31","177.56","178.27","174.60","4.65M","-1.15%"
"Oct 24, 2018","177.35","176.13","178.00","174.43","7.87M","0.11%"
"Oct 23, 2018","177.15","171.20","177.87","170.50","12.92M","6.31%"
"Oct 22, 2018","166.63","167.98","169.81","166.19","5.70M","-0.51%"
"Oct 19, 2018","167.49","166.39","168.15","166.30","3.51M","0.41%"
"Oct 18, 2018","166.81","166.64","167.99","165.77","3.38M","0.02%"
"Oct 17, 2018","166.77","164.47","167.73","164.11","3.61M","1.65%"
"Oct 16, 2018","164.07","163.44","164.46","162.90","4.09M","0.24%"
"Oct 15, 2018","163.67","164.69","165.47","163.64","4.27M","-0.09%"
"Oct 12, 2018","163.82","163.93","164.96","161.86","3.45M","0.52%"
"Oct 11, 2018","162.97","166.41","167.67","161.82","5.43M","-3.21%"
"Oct 10, 2018","168.37","171.99","172.00","168.22","4.19M","-0.86%"
"Oct 09, 2018","169.83","168.16","170.56","167.81","4.16M","1.23%"
"Oct 08, 2018","167.77","166.25","168.17","166.12","2.56M","0.72%"
"Oct 05, 2018","166.57","166.24","167.49","165.79","2.82M","0.46%"
"Oct 04, 2018","165.80","164.89","166.07","164.50","3.23M","0.69%"
"Oct 03, 2018","164.66","166.10","167.60","164.37","3.83M","-0.31%"
"Oct 02, 2018","165.18","166.35","167.04","165.18","3.07M","-0.89%"
"Oct 01, 2018","166.67","168.37","168.95","166.66","3.13M","-0.37%"
"Sep 28, 2018","167.29","166.74","167.83","166.51","3.39M","0.46%"
"Sep 27, 2018","166.53","165.62","167.27","165.30","2.39M","0.46%"
"Sep 26, 2018","165.76","166.40","167.51","165.55","3.09M","-0.39%"
"Sep 25, 2018","166.41","164.59","167.18","164.07","5.28M","1.90%"
"Sep 24, 2018","163.31","163.90","164.08","161.12","4.38M","-1.20%"
"Sep 21, 2018","165.30","162.71","165.30","162.51","8.81M","2.80%"
"Sep 20, 2018","160.79","160.21","161.05","159.37","3.22M","1.01%"
"Sep 19, 2018","159.18","158.71","159.49","157.72","2.82M","0.89%"
"Sep 18, 2018","157.77","158.17","159.08","157.58","3.72M","-0.23%"
